,passenger_count,year,month,day,dayofweek,hour,minute,second,distance
7052,1,2013,10,17,3,21,44,31,0.5043022493596844
3322,5,2014,8,10,6,19,9,0,0.9940763675539287
10350,1,2011,9,24,5,2,45,8,2.9437892442675837
8053,1,2013,1,28,0,14,56,3,2.156803158803927
6751,5,2013,2,14,3,7,40,0,6.079323116061728
14113,5,2011,9,1,3,19,53,0,0.5539151361256551
5412,1,2014,2,10,0,22,37,29,3.731681123749011
13609,4,2009,7,24,4,0,52,0,0.7094301775922771
14909,1,2011,10,28,4,17,23,32,0.7527193179415341
1755,1,2011,11,1,1,2,19,34,0.5338867371621453
3762,2,2009,12,15,1,6,27,0,0.8498125301480236
8402,1,2011,11,23,2,0,57,0,0.43510237156820797
11135,5,2014,1,16,3,18,10,0,0.5521619738792327
1968,1,2012,5,10,3,19,9,5,2.655671020186095
2203,1,2011,8,13,5,7,49,33,1.351095603190331
3950,1,2013,5,27,0,14,19,11,1.8777750582906085
13192,1,2012,4,17,1,6,56,36,0.7896324414383875
14211,1,2014,5,22,3,15,29,28,1.142848431091061
7987,1,2014,1,14,1,9,17,0,0.5884896450240925
8284,1,2010,7,30,4,2,39,54,2.5888213053274858
729,1,2011,5,9,0,13,6,40,1.5379588212089135
9962,1,2015,5,18,0,15,23,54,0.39052092596897875
1375,1,2014,6,15,6,15,1,5,0.8891828537695808
13562,2,2011,11,6,6,7,24,0,0.3624060463645764
9288,1,2013,4,3,2,8,32,41,2.2025927621822805
8716,5,2009,9,18,4,20,49,0,0.6691594620093195
10098,2,2012,1,20,4,11,46,0,3.0277776590863024
8391,2,2009,3,24,1,17,39,16,12.196768585648467
1154,2,2012,2,21,1,1,13,0,2.7677027100562013
13975,2,2011,8,20,5,20,21,4,1.0623766220859054
15108,5,2012,12,8,5,0,47,0,1.802508071847961
9240,1,2010,4,23,4,9,56,0,1.2758260642017132
8809,2,2009,12,29,1,1,5,0,1.7356775783397445
14074,1,2014,5,7,2,7,30,0,5.1250946192362115
259,1,2013,5,2,3,3,57,12,0.7684289076719008
5851,1,2010,5,8,5,8,24,0,0.6441602185670746
14798,5,2012,11,9,4,20,9,0,1.6934841648469594
12823,1,2013,4,18,3,11,44,32,0.4221950248795558
9321,5,2013,9,10,1,19,40,0,7.389390187974264
1702,1,2012,2,16,3,12,47,0,0.5505530760871072
15774,1,2013,11,7,3,0,11,42,2.2709358259504793
5309,1,2012,11,16,4,17,38,1,1.4177374610337172
15063,1,2011,6,27,0,13,10,32,1.9392119809158983
11847,1,2009,12,13,6,0,26,0,1.5142967214370373
15849,1,2014,4,27,6,20,0,0,1.670477336779751
13920,1,2012,11,24,5,22,27,0,7.494364824530169
13291,1,2013,6,24,0,15,1,0,3.7412355475420247
12210,1,2009,4,3,4,8,31,17,0.5133949153409756
10500,1,2015,6,10,2,9,36,23,0.4932772601584227
342,1,2009,7,11,5,12,20,3,1.515537175656138
4739,3,2009,7,21,1,11,37,0,1.8608718822846562
5705,2,2010,12,22,2,18,18,15,0.6632832213538137
2693,1,2010,8,18,2,22,48,35,1.418067990514066
13628,1,2009,8,14,4,17,19,51,3.741714952013711
10032,1,2015,2,25,2,17,5,41,1.605910454044731
3973,1,2011,3,8,1,17,39,0,1.834732576669796
13769,3,2011,3,26,5,14,8,38,0.6592259711482692
13244,2,2012,11,6,1,0,15,0,0.48133935946249323
4105,1,2013,4,3,2,21,20,23,0.36149225866908863
3937,4,2013,6,23,6,20,43,46,1.1994900751791047
13946,3,2013,8,10,5,0,8,18,2.3209589461026265
4873,6,2014,1,23,3,10,22,0,0.5102334983900659
6413,2,2013,2,12,1,22,53,30,1.502399089215817
13259,1,2015,5,7,3,1,7,6,0.6213928859379073
6547,1,2009,6,2,1,20,29,0,2.7459969878742467
3244,1,2010,2,14,6,23,41,0,0.4199535009974682
10863,1,2009,4,26,6,14,1,25,2.4542360195992665
2675,1,2014,5,16,4,0,14,0,4.8133223873683155
11620,1,2012,4,30,0,10,13,3,5.461528529282011
14578,1,2009,2,28,5,12,17,38,2.5485087708455922
10070,1,2009,8,20,3,14,2,59,1.5784393672948516
3563,1,2011,12,20,1,15,37,46,0.8947617540761668
4821,2,2012,6,10,6,0,38,0,1.8821699207529232
2699,1,2013,4,6,5,2,45,0,1.5809378703449237
2687,1,2010,1,3,6,19,35,27,0.32186251328723997
13152,2,2010,4,4,6,5,41,52,0.31176794267634605
1416,2,2013,1,17,3,1,14,0,2.4610742724795225
11158,1,2014,12,4,3,19,41,0,3.0373701303914857
426,1,2012,9,15,5,2,17,0,2.9564429293200876
8304,3,2013,11,30,5,23,54,0,0.8401430318118287
9331,1,2014,4,24,3,11,30,0,0.7904495064210637
14390,1,2010,7,14,2,8,7,0,6.037920266275932
163,5,2011,6,12,6,13,33,0,3.7087403681909885
1866,1,2015,5,11,0,22,39,53,2.2267837268662767
1117,3,2012,5,7,0,17,40,10,2.5771105757922195
14975,1,2012,3,15,3,20,50,0,0.9752661349969535
739,1,2014,2,7,4,22,43,37,3.1755479997062253
12837,1,2011,6,15,2,23,1,41,0.7645981978517605
10402,2,2011,4,6,2,8,48,0,0.32678434692411706
7978,1,2013,9,6,4,12,18,46,0.8042944659872312
8752,1,2015,4,1,2,20,32,35,2.147631259274244
5579,2,2009,1,10,5,23,40,0,0.7866705324782699
6317,1,2014,8,4,0,9,41,0,0.8414162199113464
294,1,2012,6,26,1,13,8,14,0.5480778434103218
6892,3,2013,7,7,6,2,38,37,3.5630836829241495
7322,1,2012,3,5,0,18,58,29,2.1447732348097337
8802,1,2012,6,14,3,21,17,44,0.9453838005431763
1629,1,2011,4,17,6,20,36,0,0.5414194028503492
10774,1,2010,11,10,2,17,56,15,0.8380512431996943
4682,6,2013,6,13,3,19,29,0,1.0903212686395405
1223,1,2009,9,26,5,23,3,0,0.7861711913462031
11387,1,2012,10,2,1,12,53,2,0.32521541669846293
6266,1,2015,6,8,0,8,29,11,3.1060334538391596
15159,1,2013,11,14,3,7,24,18,4.479703705690699
4683,1,2013,12,12,3,9,47,0,2.108923925523456
11385,5,2014,9,17,2,19,6,0,0.3960100268565484
5966,1,2014,3,4,1,12,15,0,0.48660642763497286
2312,1,2010,1,21,3,7,47,49,2.7027282891696234
447,1,2015,4,9,3,7,20,46,0.35002907231341074
10329,1,2011,3,20,6,19,57,45,1.8174528424194296
12557,5,2011,10,5,2,13,56,0,2.7276240346777545
6598,5,2009,2,8,6,9,45,0,5.417531006466189
6030,1,2015,6,27,5,0,15,29,0.5698956302687471
2302,1,2014,3,26,2,10,20,22,0.40512728902940187
7212,1,2011,1,11,1,20,34,3,1.081769261874761
7634,1,2012,12,6,3,10,47,41,1.2443435939178957
7195,2,2011,7,16,5,1,35,27,0.7785820916398628
4800,1,2012,9,16,6,15,4,0,0.17906373334573553
7492,1,2010,1,11,0,18,40,46,1.021973528584959
11840,2,2011,3,26,5,15,27,0,1.4166777161253647
15535,1,2009,12,31,3,13,10,0,1.7973566160185672
2441,2,2012,1,18,2,22,36,17,4.683380486612319
9963,1,2010,9,22,2,8,14,0,0.25758260339468037
12023,1,2011,9,23,4,12,57,40,2.3037850592032836
11869,1,2011,4,12,1,12,29,0,0.6285148813636928
15669,6,2013,3,27,2,19,44,0,1.7743119533846414
11256,2,2015,2,3,1,16,13,44,0.7224209819901308
9482,1,2012,12,6,3,10,13,0,0.9440033250451584
7409,1,2012,7,26,3,1,59,0,0.6449804331479602
9997,2,2013,11,16,5,22,47,17,2.5204515744013594
12894,1,2010,7,22,3,3,46,0,0.3460130884528177
6020,1,2013,5,22,2,12,25,52,1.607262164935362
13701,1,2014,9,23,1,16,38,0,0.5764049932381229
13439,1,2010,2,11,3,7,32,57,4.411200377685538
8549,1,2013,1,20,6,9,39,53,1.9467353118437165
11431,2,2013,3,16,5,19,42,0,0.5437219508526638
636,2,2010,6,26,5,8,49,46,1.0845704552699686
13678,1,2010,10,21,3,6,52,44,1.345895692944753
14550,1,2014,11,3,0,22,59,0,0.9518859457733709
6348,2,2013,8,28,2,20,40,42,1.0546308414718337
2393,5,2012,4,3,1,1,9,0,1.1190502627817156
3009,1,2010,6,30,2,14,17,7,2.239608818867708
507,1,2013,1,16,2,16,40,0,0.8059378132567007
15392,3,2015,3,13,4,13,44,49,0.5254870498624215
11744,1,2009,11,25,2,18,41,41,1.6782775227854774
4237,1,2010,7,17,5,7,3,0,2.970663972058659
5355,1,2014,5,30,4,18,41,55,2.078740010536986
8995,1,2012,6,5,1,22,30,0,3.7882819701627373
12572,1,2011,7,29,4,20,23,0,1.7474312474093454
2056,5,2011,7,30,5,13,22,0,1.0622834740828206
8200,1,2009,1,23,4,21,50,48,0.8738737412682221
9767,3,2010,5,31,0,2,52,36,4.076631980577735
5755,2,2009,12,16,2,13,48,0,1.1699962740447416
13195,1,2014,9,2,1,18,39,13,0.2868290460156702
13916,1,2013,8,31,5,13,28,0,1.7693072411517656
9183,1,2012,10,27,5,1,57,0,2.1933219682165337
8201,1,2009,8,4,1,22,43,0,1.381095868000341
12628,5,2012,12,27,3,17,44,0,0.2448412890441466
15268,1,2012,8,30,3,1,18,49,1.5219148241107685
14929,1,2014,1,8,2,18,29,51,2.5333699551162314
7712,1,2015,1,18,6,4,2,10,2.245352362626378
7485,1,2013,7,9,1,14,55,59,0.6930725002194711
12244,1,2011,5,15,6,17,12,24,1.3719273706912856
14684,1,2015,6,22,0,16,6,23,1.1325699665433437
13229,3,2010,11,26,4,12,52,35,5.903255291418616
7557,5,2010,6,28,0,7,14,0,1.6514852968890967
4496,6,2015,2,1,6,8,46,57,0.8566794834414956
10649,1,2012,12,30,6,14,25,0,3.245908072923352
5063,3,2011,3,6,6,17,56,14,0.8981713606516718
11801,1,2014,6,13,4,0,59,0,5.940733628961112
3500,1,2011,2,23,2,19,19,36,3.6399464395828094
1085,1,2011,12,6,1,19,57,45,1.2747698838475066
15304,1,2011,11,12,5,1,1,0,4.5302515059814334
2889,4,2013,11,11,0,23,16,0,1.6419444592531773
12759,1,2014,9,17,2,14,20,57,1.1727481593402924
16006,5,2009,12,14,0,6,28,0,1.6024588654705216
12676,1,2010,5,20,3,2,5,0,3.639472659320633
261,1,2012,10,14,6,21,6,27,1.2781435272561146
1752,1,2013,2,14,3,21,25,0,0.8432594214270789
1058,1,2010,1,14,3,19,15,0,0.7805153810722937
6747,1,2014,2,21,4,1,55,0,1.3273031211467736
13577,1,2010,2,8,0,7,12,22,0.7500740705595332
12714,1,2011,11,20,6,8,42,48,0.9505388444491991
1795,1,2011,3,1,1,13,13,0,0.43430061370775974
13372,3,2010,9,24,4,22,46,0,6.04682838277285
8676,2,2013,7,14,6,21,13,0,0.9076173878137566
1710,1,2009,10,2,4,7,2,0,6.1582850304185905
15218,1,2010,2,13,5,22,40,0,0.49241725520974927
2298,2,2013,3,27,2,23,34,35,2.5994296749965393
6254,1,2009,7,28,1,18,36,43,1.3165693274251953
7112,6,2011,12,21,2,9,46,0,1.988923233163029
11165,1,2014,5,1,3,11,54,25,1.0143188821757443
10472,1,2014,10,17,4,19,35,20,1.0809571275994634
5369,2,2015,6,5,4,1,29,57,0.3748148010965483
12999,1,2010,3,7,6,0,8,48,1.465615132972532
4029,5,2009,3,25,2,1,36,0,4.267458869307428
10503,1,2011,10,25,1,12,4,4,0.31562750881505497
14893,1,2014,3,16,6,20,27,36,4.238316288147457
12695,2,2012,1,22,6,18,59,0,1.2466397032978684
3182,1,2013,9,11,2,8,51,46,1.7471940905117271
13803,2,2011,8,1,0,9,25,57,4.935394636969643
4431,1,2011,7,23,5,20,14,0,1.2435611343609423
3471,5,2014,4,22,1,10,23,0,7.722839386712707
15696,1,2009,3,2,0,16,22,37,1.047769779832236
5778,5,2012,10,22,0,10,6,0,3.1743957665588756
6662,1,2012,5,23,2,12,46,0,1.1507246381738372
2909,5,2013,2,25,0,21,18,0,1.7172336198785627
3850,2,2010,5,8,5,17,59,58,2.059987260628227
8765,1,2011,1,20,3,15,28,0,2.0124207410153256
12312,1,2014,4,22,1,15,3,15,3.7423119812812335
4736,1,2013,6,23,6,3,51,55,6.2051660682623435
15456,1,2014,4,23,2,18,56,0,0.860908513775636
7521,5,2012,7,28,5,21,41,0,0.29413364959299826
6532,1,2010,4,24,5,11,21,0,1.5537515875511771
8238,2,2009,6,19,4,14,39,0,1.9401368395712417
15900,1,2011,10,24,0,6,19,0,10.61416579495575
14310,4,2010,3,11,3,17,12,0,0.3451601982332829
4721,1,2010,6,7,0,18,18,0,2.162189261762338
4681,1,2012,11,6,1,20,54,33,1.6380282405427706
14629,1,2014,2,5,2,16,51,13,0.8233670237897484
7387,1,2011,6,26,6,21,6,23,2.7466335429258883
9940,1,2013,10,1,1,22,54,0,0.598446684972213
747,1,2011,10,10,0,7,32,0,3.155791210511591
12307,1,2010,6,8,1,16,23,32,1.4538744833267494
2434,1,2013,9,21,5,11,0,35,1.3368661480427972
8094,1,2013,1,19,5,23,48,57,1.7897839528176636
6125,1,2010,3,25,3,10,9,58,1.2228441388421392
15972,1,2009,5,21,3,23,34,6,0.4987924431192122
5821,1,2010,5,4,1,14,45,50,1.3332035855021793
1343,1,2012,11,27,1,9,46,23,1.4949570059148187
13674,1,2011,2,18,4,14,57,0,1.3932496292258252
4928,2,2015,5,13,2,18,45,6,1.3451041431314408
12577,1,2009,1,14,2,19,44,30,0.6269139462399116
15083,1,2015,5,28,3,10,44,21,1.0039542901135388
3539,1,2010,10,29,4,8,48,51,0.7565984564347155
1394,1,2011,6,8,2,22,47,0,2.0445909034147864
8360,2,2009,9,3,3,14,37,18,11.095755762059863
12534,5,2015,4,18,5,11,51,11,0.9627363081464451
1198,1,2014,4,27,6,14,41,0,2.1939867761774408
4195,1,2009,10,14,2,12,49,15,1.2230009414256324
10600,1,2010,9,17,4,8,47,31,0.3035821527409544
1396,1,2010,6,3,3,19,41,34,0.8925246206061737
8279,1,2015,1,16,4,10,56,48,0.6284386961567859
9724,2,2010,2,26,4,23,18,21,2.8549775972220948
5019,6,2013,8,9,4,22,7,0,1.8005518025823648
8961,2,2010,11,2,1,0,35,0,4.875060365411877
7435,1,2011,10,13,3,12,29,0,3.9060657952379803
9867,2,2014,3,26,2,8,25,0,1.670956403939637
6397,1,2013,5,28,1,1,49,21,0.7083280162449005
2942,3,2013,11,1,4,9,33,0,0.4743360456540038
7739,1,2014,12,4,3,17,10,0,0.7212677129033178
8842,2,2009,10,9,4,14,4,47,0.4353788508268632
8540,1,2009,3,31,1,19,19,12,1.3956538134985634
5623,1,2014,5,8,3,2,8,0,4.921676010402981
13121,1,2014,1,19,6,15,28,47,0.8625960355716191
2233,1,2010,11,4,3,13,10,0,1.88233763119014
10430,1,2012,3,21,2,15,36,0,3.9947710976994286
14928,1,2012,10,5,4,1,33,0,6.888567586946743
11282,1,2011,12,15,3,1,10,0,2.2205050109407485
2534,1,2014,8,22,4,10,23,40,2.2871008917210203
10406,3,2015,2,10,1,14,49,42,5.887949990190724
15445,4,2010,7,16,4,16,19,11,2.110641323083963
10250,1,2014,9,21,6,22,35,13,0.5495153447676004
3059,1,2010,10,12,1,17,37,31,1.5257083163122895
5210,2,2009,8,16,6,6,57,12,1.0154339004540447
12016,3,2013,9,10,1,16,4,0,1.3659960283245516
9663,5,2011,3,26,5,15,43,0,1.5552281679584
5222,3,2015,6,6,5,23,33,7,0.9264259764044849
3642,5,2014,8,7,3,6,35,0,2.202963804377373
11383,5,2010,7,11,6,15,54,0,0.8674557380862704
7206,2,2009,4,28,1,8,7,28,1.7749993880860606
10345,1,2010,12,22,2,14,15,7,0.34399023427533226
5407,1,2014,12,3,2,18,49,0,0.5692629458659785
14533,1,2012,7,31,1,18,22,0,0.9941060434530896
9406,3,2010,5,10,0,20,24,20,0.957330320071481
8896,2,2009,2,1,6,15,59,41,1.2020941677580526
3095,2,2012,9,13,3,23,16,0,1.0369495684573795
8972,1,2012,12,22,5,23,20,0,5.224495735532579
4459,4,2011,5,24,1,16,48,38,3.501135060520347
4401,2,2011,1,18,1,6,43,0,0.9847358968987521
1412,1,2010,2,4,3,22,44,36,1.5463624231730468
12848,3,2010,3,30,1,5,16,0,0.695778885959919
7657,1,2015,1,5,0,15,57,59,2.018975261975454
7925,2,2013,2,15,4,22,37,0,0.2669445436647404
15224,2,2009,7,21,1,13,58,0,1.112540898846073
13958,1,2014,4,3,3,13,48,0,0.5542247244467251
2003,1,2011,7,11,0,17,58,7,1.0579118600716166
849,1,2011,8,8,0,9,59,0,1.4956829660205793
4904,1,2014,5,6,1,13,33,0,1.0341722635233248
3686,2,2009,6,27,5,10,0,0,3.0913588544790302
11693,1,2013,5,30,3,8,11,34,1.1940524034202538
2576,1,2011,2,27,6,11,38,0,6.893268610244034
13483,1,2011,10,4,1,14,10,0,0.824099414498114
5248,3,2009,6,23,1,2,27,0,2.3638921147441665
10590,1,2010,6,29,1,16,38,44,2.4331685726059593
6457,2,2010,1,7,3,18,4,0,2.6246561079209902
11432,1,2010,5,13,3,2,10,19,1.8598091200909905
12109,1,2011,11,28,0,8,46,37,1.066439571940723
2816,5,2013,5,18,5,20,23,0,1.3225966393777298
4386,2,2010,11,16,1,8,12,0,3.6515238542993895
3557,6,2015,4,18,5,22,47,51,0.9156444461870349
2894,1,2009,8,15,5,8,51,0,1.9781787988295692
7802,1,2012,11,16,4,23,27,0,1.9752164280272007
6512,2,2011,1,9,6,15,44,58,2.6658656733598973
4124,3,2011,7,18,0,8,38,47,0.8293053096632399
15110,1,2014,8,11,0,7,46,14,0.7590822438677014
13852,2,2009,10,31,5,14,12,0,0.7540772949890707
11345,1,2013,10,12,5,12,39,57,1.4679803193188916
957,1,2010,10,5,1,22,9,0,1.2910169015005
4829,1,2010,3,28,6,17,21,0,1.7099090550818403
4166,1,2012,4,21,5,10,42,45,1.4616225833774619
925,1,2012,11,16,4,12,42,29,1.6669988537309304
9883,1,2014,7,15,1,18,2,15,0.698103634897548
11937,1,2010,12,20,0,10,16,40,0.9667537028942276
13296,1,2015,3,15,6,19,5,27,5.960663366164239
9833,5,2015,6,6,5,0,15,13,1.6148706894985494
1145,5,2010,2,23,1,20,36,0,0.925715899758187
10220,1,2011,12,26,0,21,12,24,0.7828711339544621
13234,3,2014,2,8,5,3,7,40,1.5337522981971332
14129,1,2009,11,11,2,16,10,36,2.7264151105474794
8532,1,2012,4,26,3,1,46,58,6.678507326032659
2592,1,2009,10,29,3,4,8,5,1.8860878071871743
11423,1,2014,10,10,4,6,7,0,1.4133456289757198
11733,1,2014,1,18,5,10,57,36,0.4745542374386639
15613,1,2014,5,3,5,18,36,0,2.367487300597079
6492,1,2012,1,21,5,9,14,0,0.6931864476284539
6369,1,2014,10,6,0,16,27,55,1.5556975059080778
11629,1,2011,9,3,5,13,55,0,1.4870260788616283
2691,1,2015,1,12,0,8,59,51,0.9464109977732901
7620,1,2012,1,24,1,8,31,0,0.9244082586854406
10946,2,2010,3,28,6,22,37,0,2.9859038266059152
15317,1,2009,6,12,4,10,15,27,0.9162436162750376
5103,1,2010,11,28,6,10,43,38,2.0431021947971826
654,1,2012,11,24,5,9,59,0,0.2883009631189595
1010,2,2013,8,16,4,19,19,34,1.1368646762562808
12767,1,2010,1,23,5,21,3,41,2.1548900502179644
8548,1,2012,8,9,3,9,43,0,1.1736583389410296
2286,5,2013,6,28,4,12,52,0,1.0064440191897692
5947,1,2015,5,27,2,12,5,46,0.7417367855892171
7039,1,2015,1,11,6,2,32,51,0.6702191932234967
13059,1,2014,7,1,1,11,39,0,1.2671248601336966
8256,1,2011,5,5,3,11,43,11,0.8523888192453013
13167,1,2014,3,4,1,18,4,20,1.2678440321027518
2690,1,2010,11,16,1,12,15,40,1.8670704106936415
1153,1,2012,1,16,0,15,18,0,0.48652881082222876
9494,1,2012,8,27,0,19,11,0,0.9979618268684807
5572,1,2011,4,24,6,11,30,22,2.6828513952994952
8970,2,2011,9,14,2,20,26,17,1.3630714996889348
10052,1,2011,1,13,3,10,26,43,3.859972854126632
10235,1,2013,1,18,4,13,33,19,1.3742432809136227
4831,1,2011,8,22,0,10,9,30,0.8838342674646358
10950,1,2012,5,19,5,4,27,0,0.4814450991298815
9226,1,2010,2,13,5,12,10,39,3.449220024213808
4394,1,2013,9,5,3,15,12,22,0.6007792572105084
6679,1,2011,2,8,1,21,54,18,1.571485652843075
1405,2,2011,9,24,5,2,28,21,3.602395636120727
15745,1,2015,4,22,2,8,1,27,0.7165941075997525
5925,5,2011,9,15,3,9,20,0,2.1624338780678314
5887,1,2010,5,8,5,8,37,7,1.1459306538861562
197,2,2010,11,7,6,17,14,23,2.2431467448825777
7045,5,2010,11,16,1,19,30,0,0.9322036901288997
10624,5,2014,9,21,6,12,33,0,0.4155021989668877
351,5,2009,9,20,6,11,32,0,3.131606103444405
11888,1,2015,1,22,3,8,17,36,2.778797273929779
5300,1,2009,3,2,0,8,26,0,0.9283719385289487
15699,1,2010,5,19,2,21,48,0,0.21234585441773643
11758,5,2013,10,11,4,20,32,0,1.0983828121186465
594,1,2015,1,14,2,20,54,3,1.2229148288501168
10301,1,2012,12,19,2,22,24,0,1.048406257331662
14412,1,2009,5,7,3,8,1,0,4.7579795605878195
13269,1,2015,5,1,4,17,12,49,1.8000191688723943
11406,1,2013,10,2,2,18,41,57,1.4848367553505668
7311,1,2011,3,22,1,7,51,29,0.5680974521760177
8581,1,2013,3,15,4,23,52,0,0.45565459276328407
10773,5,2010,9,9,3,21,29,0,2.1017166558883904
2622,1,2014,10,22,2,17,8,5,0.8597768390606654
11526,1,2015,2,12,3,9,33,39,1.6920141299859073
2915,3,2012,3,5,0,6,33,0,2.594302250591695
7324,5,2012,11,21,2,23,45,0,0.28888522147858997
3857,5,2009,7,24,4,16,35,0,4.382222910363372
10935,1,2012,1,27,4,18,3,0,0.7420352348893918
12321,1,2013,11,4,0,11,26,37,0.7244703105819301
1109,1,2011,6,27,0,11,5,0,0.8252774831344444
14555,1,2013,8,25,6,16,26,0,4.544200710542225
10193,1,2014,2,20,3,0,20,56,2.0416391302801813
12046,1,2009,3,22,6,19,29,0,0.9368349356285601
2053,5,2009,4,18,5,18,26,0,2.0771177594890258
13816,2,2013,4,1,0,7,8,0,1.6919323271022506
2626,2,2015,1,7,2,3,58,27,1.6260800872048942
153,2,2009,2,27,4,13,31,21,4.134459909524687
6938,1,2014,11,13,3,17,7,0,0.3770303566016493
14636,1,2012,3,18,6,3,11,50,4.258181901212933
2778,1,2009,9,15,1,18,30,16,1.3041561471756307
10293,3,2014,10,29,2,10,40,0,4.060992965319773
8952,1,2010,1,21,3,7,24,0,1.7824842051789507
13404,1,2013,10,28,0,21,0,29,1.3439532370382388
701,1,2010,3,22,0,14,59,45,0.33832643017198777
14730,1,2013,9,23,0,15,1,0,0.8475782131906625
6237,3,2009,10,16,4,10,8,38,1.0538328422336505
2218,2,2011,10,29,5,18,30,45,0.5822371190619127
4007,5,2012,9,7,4,11,37,0,0.8705660499405609
5049,1,2014,7,13,6,10,18,15,1.6072177142390176
2666,1,2009,3,30,0,5,51,54,0.6166337459650392
3786,6,2013,10,27,6,20,9,0,1.3203841406368646
15028,1,2010,4,26,0,6,58,0,1.8465222004776969
13581,1,2010,7,20,1,1,54,0,3.472068144982559
1456,2,2009,12,3,3,10,15,0,0.5130970489591951
12885,1,2009,10,12,0,1,24,47,1.9529235848384014
4413,1,2014,10,11,5,12,33,0,2.817166197145895
9856,1,2010,3,25,3,23,9,0,5.735179375957498
11499,1,2010,10,24,6,1,39,0,0.9513959803795582
6275,2,2009,5,8,4,21,27,36,1.740031116287081
2896,1,2011,10,25,1,16,6,51,0.8286775936408569
5860,1,2013,11,18,0,20,3,33,1.3039240364108364
10664,1,2009,3,11,2,21,5,51,1.970216002134071
5737,1,2010,11,30,1,17,23,13,0.45691039253542565
10541,1,2015,5,25,0,14,6,1,1.7899371242507418
2758,1,2013,6,26,2,9,38,0,1.3732071582253844
10809,3,2010,3,27,5,19,31,0,3.024606276951814
10698,2,2010,6,27,6,9,23,57,1.8088033658871885
6406,2,2014,9,13,5,0,33,49,1.0724483261759814
14095,1,2014,8,13,2,9,15,0,0.3853483780690871
6928,1,2011,8,23,1,19,22,0,1.0553303980916253
11219,1,2013,2,2,5,12,12,30,1.1060196997375156
5670,1,2012,4,20,4,13,6,12,6.475279676618747
9732,1,2010,10,15,4,14,20,41,4.123686940610883
3621,1,2012,3,28,2,21,5,0,4.2468909265424335
15685,1,2011,5,4,2,22,43,3,3.5999105029838145
6843,2,2009,10,3,5,18,4,44,4.090148436878139
9778,1,2014,9,12,4,6,1,1,5.901349433719004
10439,1,2015,1,8,3,13,12,24,0.5180583754637362
16019,1,2011,6,29,2,19,13,0,0.973839796950712
12642,1,2015,4,20,0,18,37,52,0.9278375552204794
12937,1,2012,5,18,4,9,14,47,1.6200989124917158
11308,1,2015,5,19,1,15,59,14,1.6739595595753534
2197,1,2012,1,29,6,18,48,0,2.409449246723165
9361,1,2009,7,22,2,20,34,41,0.9090988217668304
9336,1,2013,9,22,6,16,16,0,3.1074666563916167
11832,1,2014,7,3,3,20,5,0,0.7052054025314562
6162,1,2014,4,13,6,15,35,6,0.683092010439691
1903,1,2011,10,21,4,23,39,5,0.25345040987616085
15501,1,2013,4,8,0,6,57,0,3.4504211053128104
10761,1,2013,11,26,1,12,33,0,0.8087432472916858
12089,1,2013,8,1,3,9,43,16,1.102652528607177
4680,1,2012,6,14,3,11,23,32,0.41293631551639226
14150,1,2009,1,20,1,15,15,0,1.3295539710748245
14859,1,2010,3,23,1,20,19,22,1.4554318022643247
2692,2,2014,2,10,0,12,0,0,2.1273957537714874
9307,1,2012,7,10,1,17,44,35,0.3443965365258168
13594,1,2013,10,9,2,22,47,24,2.1386618043020547
2761,2,2014,12,6,5,12,18,8,0.3869056956371781
15474,5,2011,12,3,5,11,33,0,1.1009111989362361
9137,1,2009,7,23,3,15,10,36,1.2922348874969378
6418,2,2013,10,24,3,13,4,3,1.588081071267157
1437,1,2009,7,31,4,16,3,32,1.999296313295234
2846,1,2013,1,14,0,6,17,0,0.819434912609963
5377,1,2011,5,13,4,0,33,33,1.5994246751415675
482,1,2013,11,19,1,10,38,0,1.2499993399278466
3677,1,2011,1,10,0,16,36,4,3.3618997077578734
13420,1,2011,10,9,6,19,12,48,7.799521773340717
13011,1,2010,5,4,1,17,48,42,2.2259912642290893
11912,2,2014,7,26,5,0,12,22,1.2340711986882613
5847,3,2012,9,20,3,16,47,2,1.0785471969160063
791,4,2015,3,22,6,14,23,12,5.322983714913629
4370,2,2013,3,26,1,15,32,0,1.7399153884786958
11184,1,2014,8,11,0,2,39,0,1.2229567427521708
3713,1,2010,9,15,2,13,47,13,1.0770568022476712
8524,1,2015,4,3,4,17,37,48,1.4461631558169197
4126,1,2010,2,22,0,6,41,23,3.9953207125863477
11548,1,2015,3,18,2,23,23,8,1.4434828505686657
2685,1,2014,7,21,0,20,30,0,2.1213643927248627
14291,1,2014,6,14,5,20,13,12,2.7648734491163593
6545,4,2013,1,26,5,8,35,48,0.7041141131339723
12760,1,2012,1,18,2,7,17,21,0.43960028597126694
1981,1,2010,1,5,1,9,33,0,0.20526678222879635
2354,1,2009,1,2,4,2,32,41,1.1872700716173454
10451,1,2014,3,20,3,13,56,53,0.9937373351517914
6488,3,2009,7,20,0,16,33,0,1.0867691265472315
12304,5,2012,9,18,1,15,20,0,1.0791677564791933
4157,5,2012,10,30,1,12,35,0,0.6671585678375265
2297,1,2012,2,13,0,20,6,0,0.5105661528773268
16054,1,2009,11,28,5,15,58,2,0.8883135729631617
8489,1,2010,3,13,5,16,46,43,1.1576650799487664
8342,2,2014,12,1,0,21,21,0,1.12778133712418
5549,1,2013,5,19,6,2,18,1,3.4792560203921816
14329,1,2012,8,2,3,20,14,0,4.202507038318849
